# omega, re fxc dimensionless
5.821258295829582430e+00,7.579238120964321146e-02
5.831260286028602913e+00,7.563912447282407359e-02
5.841262276227622507e+00,7.548639392516168223e-02
5.851264266426642102e+00,7.533418700774931198e-02
5.861266256625662585e+00,7.518250122774898514e-02
5.871268246824682180e+00,7.503133395846299514e-02
5.881270237023701775e+00,7.488068273891598792e-02
5.891272227222722258e+00,7.473054507392884460e-02
5.901274217421741852e+00,7.458091848394840517e-02
5.911276207620761447e+00,7.443180050492707867e-02
5.921278197819781930e+00,7.428318868820396603e-02
5.931280188018801525e+00,7.413508060038680181e-02
5.941282178217821119e+00,7.398747382323500599e-02
5.951284168416841602e+00,7.384036595354386001e-02
5.961286158615861197e+00,7.369375460302969583e-02
5.971288148814880792e+00,7.354763739821607027e-02
5.981290139013901275e+00,7.340201198032104968e-02
5.991292129212920869e+00,7.325687600514561859e-02
6.001294119411940464e+00,7.311222714296267133e-02
6.011296109610960947e+00,7.296806307840753014e-02
6.021298099809980542e+00,7.282438151036922658e-02
6.031300090009000137e+00,7.268118015188253234e-02
6.041302080208020620e+00,7.253845673002130845e-02
6.051304070407040214e+00,7.239620898579271491e-02
6.061306060606059809e+00,7.225443467403222519e-02
6.071308050805080292e+00,7.211313156329961227e-02
6.081310041004099887e+00,7.197229743577616967e-02
6.091312031203120370e+00,7.183193008716229344e-02
6.101314021402139964e+00,7.169202732657649346e-02
6.111316011601159559e+00,7.155258697645501542e-02
6.121318001800180042e+00,7.141360687245236483e-02
6.131319991999199637e+00,7.127508486334291349e-02
6.141321982198219231e+00,7.113701881092307500e-02
6.151323972397239714e+00,7.099940658991461817e-02
6.161325962596259309e+00,7.086224608786864665e-02
6.171327952795278904e+00,7.072553520507052216e-02
6.181329942994299387e+00,7.058927185444559271e-02
6.191331933193318982e+00,7.045345396146573957e-02
6.201333923392338576e+00,7.031807946405677079e-02
6.211335913591359059e+00,7.018314631250656410e-02
6.221337903790378654e+00,7.004865246937412582e-02
6.231339893989398249e+00,6.991459590939928803e-02
6.241341884188418732e+00,6.978097461941336344e-02
6.251343874387438326e+00,6.964778659825041074e-02
6.261345864586457921e+00,6.951502985665948542e-02
6.271347854785478404e+00,6.938270241721732068e-02
6.281349844984497999e+00,6.925080231424216026e-02
6.291351835183517593e+00,6.911932759370797985e-02
6.301353825382538076e+00,6.898827631315973541e-02
6.311355815581557671e+00,6.885764654162918053e-02
6.321357805780577266e+00,6.872743635955141928e-02
6.331359795979597749e+00,6.859764385868223624e-02
6.341361786178617344e+00,6.846826714201613429e-02
6.351363776377637826e+00,6.833930432370495522e-02
6.361365766576657421e+00,6.821075352897743027e-02
6.371367756775677016e+00,6.808261289405909134e-02
6.381369746974697499e+00,6.795488056609329253e-02
6.391371737173717094e+00,6.782755470306250922e-02
6.401373727372736688e+00,6.770063347371048368e-02
6.411375717571757171e+00,6.757411505746509228e-02
6.421377707770776766e+00,6.744799764436174017e-02
6.431379697969796361e+00,6.732227943496747746e-02
6.441381688168816844e+00,6.719695864030575394e-02
6.451383678367836438e+00,6.707203348178179814e-02
6.461385668566856033e+00,6.694750219110862099e-02
6.471387658765876516e+00,6.682336301023368563e-02
6.481389648964896111e+00,6.669961419126610447e-02
6.491391639163915706e+00,6.657625399640462738e-02
6.501393629362936188e+00,6.645328069786596292e-02
6.511395619561955783e+00,6.633069257781398775e-02
6.521397609760975378e+00,6.620848792828940010e-02
6.531399599959995861e+00,6.608666505113991452e-02
6.541401590159015456e+00,6.596522225795113659e-02
6.551403580358035050e+00,6.584415786997810383e-02
6.561405570557055533e+00,6.572347021807710410e-02
6.571407560756075128e+00,6.560315764263836835e-02
6.581409550955094723e+00,6.548321849351916579e-02
6.591411541154115206e+00,6.536365112997742643e-02
6.601413531353134800e+00,6.524445392060609916e-02
6.611415521552155283e+00,6.512562524326778735e-02
6.621417511751174878e+00,6.500716348503023101e-02
6.631419501950194473e+00,6.488906704210199716e-02
6.641421492149214956e+00,6.477133431976898892e-02
6.651423482348234550e+00,6.465396373233131544e-02
6.661425472547254145e+00,6.453695370304061985e-02
6.671427462746274628e+00,6.442030266403826755e-02
6.681429452945294223e+00,6.430400905629350683e-02
6.691431443144313818e+00,6.418807132954271188e-02
6.701433433343334301e+00,6.407248794222858423e-02
6.711435423542353895e+00,6.395725736144031170e-02
6.721437413741373490e+00,6.384237806285390782e-02
6.731439403940393973e+00,6.372784853067314792e-02
6.741441394139413568e+00,6.361366725757106044e-02
6.751443384338433162e+00,6.349983274463173732e-02
6.761445374537453645e+00,6.338634350129268569e-02
6.771447364736473240e+00,6.327319804528779013e-02
6.781449354935492835e+00,6.316039490259044153e-02
6.791451345134513318e+00,6.304793260735740146e-02
6.801453335333532912e+00,6.293580970187304113e-02
6.811455325532552507e+00,6.282402473649387198e-02
6.821457315731572990e+00,6.271257626959372833e-02
6.831459305930592585e+00,6.260146286750942202e-02
6.841461296129612180e+00,6.249068310448650798e-02
6.851463286328632663e+00,6.238023556262589642e-02
6.861465276527652257e+00,6.227011883183065227e-02
6.871467266726671852e+00,6.216033150975325966e-02
6.881469256925692335e+00,6.205087220174330259e-02
6.891471247124711930e+00,6.194173952079566614e-02
6.901473237323732413e+00,6.183293208749898046e-02
6.911475227522752007e+00,6.172444852998463377e-02
6.921477217721771602e+00,6.161628748387612542e-02
6.931479207920792085e+00,6.150844759223872416e-02
6.941481198119811680e+00,6.140092750552979955e-02
6.951483188318831274e+00,6.129372588154922280e-02
6.961485178517851757e+00,6.118684138539035727e-02
6.971487168716871352e+00,6.108027268939140997e-02
6.981489158915890947e+00,6.097401847308715067e-02
6.991491149114911430e+00,6.086807742316099890e-02
7.001493139313931025e+00,6.076244823339747858e-02
7.011495129512950619e+00,6.065712960463510994e-02
7.021497119711971102e+00,6.055212024471962051e-02
7.031499109910990697e+00,6.044741886845751005e-02
7.041501100110010292e+00,6.034302419757003877e-02
7.051503090309030775e+00,6.023893496064753467e-02
7.061505080508050369e+00,6.013514989310409647e-02
7.071507070707069964e+00,6.003166773713251858e-02
7.081509060906090447e+00,5.992848724165977803e-02
7.091511051105110042e+00,5.982560716230277131e-02
7.101513041304129636e+00,5.972302626132428710e-02
7.111515031503150119e+00,5.962074330758949242e-02
7.121517021702169714e+00,5.951875707652269643e-02
7.131519011901189309e+00,5.941706635006440557e-02
7.141521002100209792e+00,5.931566991662873961e-02
7.151522992299229387e+00,5.921456657106123622e-02
7.161524982498249869e+00,5.911375511459687065e-02
7.171526972697269464e+00,5.901323435481851953e-02
7.181528962896289059e+00,5.891300310561563280e-02
7.191530953095309542e+00,5.881306018714327344e-02
7.201532943294329137e+00,5.871340442578154573e-02
7.211534933493348731e+00,5.861403465409521091e-02
7.221536923692369214e+00,5.851494971079361507e-02
7.231538913891388809e+00,5.841614844069110968e-02
7.241540904090408404e+00,5.831762969466756236e-02
7.251542894289428887e+00,5.821939232962921457e-02
7.261544884488448481e+00,5.812143520846995565e-02
7.271546874687468076e+00,5.802375720003278420e-02
7.281548864886488559e+00,5.792635717907152620e-02
7.291550855085508154e+00,5.782923402621304582e-02
7.301552845284527749e+00,5.773238662791940756e-02
7.311554835483548231e+00,5.763581387645073939e-02
7.321556825682567826e+00,5.753951466982806101e-02
7.331558815881587421e+00,5.744348791179643837e-02
7.341560806080607904e+00,5.734773251178858916e-02
7.351562796279627499e+00,5.725224738488853687e-02
7.361564786478647093e+00,5.715703145179581307e-02
7.371566776677667576e+00,5.706208363878956941e-02
7.381568766876687171e+00,5.696740287769329336e-02
7.391570757075706766e+00,5.687298810583961417e-02
7.401572747274727249e+00,5.677883826603540712e-02
7.411574737473746843e+00,5.668495230652724481e-02
7.421576727672767326e+00,5.659132918096684839e-02
7.431578717871786921e+00,5.649796784837719799e-02
7.441580708070806516e+00,5.640486727311850440e-02
7.451582698269826999e+00,5.631202642485472198e-02
7.461584688468846593e+00,5.621944427852011011e-02
7.471586678667866188e+00,5.612711981428621100e-02
7.481588668866886671e+00,5.603505201752895237e-02
7.491590659065906266e+00,5.594323987879601390e-02
7.501592649264925861e+00,5.585168239377451965e-02
7.511594639463946343e+00,5.576037856325885556e-02
7.521596629662965938e+00,5.566932739311877820e-02
7.531598619861985533e+00,5.557852789426786372e-02
7.541600610061006016e+00,5.548797908263191497e-02
7.551602600260025611e+00,5.539767997911790309e-02
7.561604590459045205e+00,5.530762960958295754e-02
7.571606580658065688e+00,5.521782700480365458e-02
7.581608570857085283e+00,5.512827120044552082e-02
7.591610561056104878e+00,5.503896123703271720e-02
7.601612551255125361e+00,5.494989615991801440e-02
7.611614541454144955e+00,5.486107501925292090e-02
7.621616531653164550e+00,5.477249686995812328e-02
7.631618521852185033e+00,5.468416077169407225e-02
7.641620512051204628e+00,5.459606578883168665e-02
7.651622502250224223e+00,5.450821099042354317e-02
7.661624492449244705e+00,5.442059545017501748e-02
7.671626482648264300e+00,5.433321824641575148e-02
7.681628472847284783e+00,5.424607846207130102e-02
7.691630463046304378e+00,5.415917518463501945e-02
7.701632453245323973e+00,5.407250750614008700e-02
7.711634443444344456e+00,5.398607452313182453e-02
7.721636433643364050e+00,5.389987533664011149e-02
7.731638423842383645e+00,5.381390905215209519e-02
7.741640414041404128e+00,5.372817477958502508e-02
7.751642404240423723e+00,5.364267163325937143e-02
7.761644394439443317e+00,5.355739873187195799e-02
7.771646384638463800e+00,5.347235519846957330e-02
7.781648374837483395e+00,5.338754016042247807e-02
7.791650365036502990e+00,5.330295274939828021e-02
7.801652355235523473e+00,5.321859210133596946e-02
7.811654345434543067e+00,5.313445735642009088e-02
7.821656335633562662e+00,5.305054765905515418e-02
7.831658325832583145e+00,5.296686215784016799e-02
7.841660316031602740e+00,5.288340000554344472e-02
7.851662306230622335e+00,5.280016035907748179e-02
7.861664296429642818e+00,5.271714237947409259e-02
7.871666286628662412e+00,5.263434523185975267e-02
7.881668276827682007e+00,5.255176808543090411e-02
7.891670267026702490e+00,5.246941011342980132e-02
7.901672257225722085e+00,5.238727049312013467e-02
7.911674247424741679e+00,5.230534840576313294e-02
7.921676237623762162e+00,5.222364303659369350e-02
7.931678227822781757e+00,5.214215357479667912e-02
7.941680218021801352e+00,5.206087921348338116e-02
7.951682208220821835e+00,5.197981914966823269e-02
7.961684198419841429e+00,5.189897258424561177e-02
7.971686188618861912e+00,5.181833872196680429e-02
7.981688178817881507e+00,5.173791677141716810e-02
7.991690169016901102e+00,5.165770594499340812e-02
8.001692159215920697e+00,5.157770545888106656e-02
8.011694149414941180e+00,5.149791453303215194e-02
8.021696139613961662e+00,5.141833239114286525e-02
8.031698129812980369e+00,5.133895826063164525e-02
8.041700120012000852e+00,5.125979137261710283e-02
8.051702110211021335e+00,5.118083096189638553e-02
8.061704100410040041e+00,5.110207626692351429e-02
8.071706090609060524e+00,5.102352652978795616e-02
8.081708080808081007e+00,5.094518099619325946e-02
8.091710071007099714e+00,5.086703891543598727e-02
8.101712061206120197e+00,5.078909954038460933e-02
8.111714051405140680e+00,5.071136212745870619e-02
8.121716041604159386e+00,5.063382593660821496e-02
8.131718031803179869e+00,5.055649023129282771e-02
8.141720022002200352e+00,5.047935427846161893e-02
8.151722012201219059e+00,5.040241734853270067e-02
8.161724002400239542e+00,5.032567871537302340e-02
8.171725992599260024e+00,5.024913765627850998e-02
8.181727982798278731e+00,5.017279345195403001e-02
8.191729972997299214e+00,5.009664538649365867e-02
8.201731963196319697e+00,5.002069274736120619e-02
8.211733953395338403e+00,4.994493482537062934e-02
8.221735943594358886e+00,4.986937091466667193e-02
8.231737933793379369e+00,4.979400031270575511e-02
8.241739923992398076e+00,4.971882232023685372e-02
8.251741914191418559e+00,4.964383624128251155e-02
8.261743904390439042e+00,4.956904138312009933e-02
8.271745894589457748e+00,4.949443705626310752e-02
8.281747884788478231e+00,4.942002257444250146e-02
8.291749874987498714e+00,4.934579725458841659e-02
8.301751865186517421e+00,4.927176041681177038e-02
8.311753855385537904e+00,4.919791138438608241e-02
8.321755845584558386e+00,4.912424948372943329e-02
8.331757835783577093e+00,4.905077404438652061e-02
8.341759825982597576e+00,4.897748439901083300e-02
8.351761816181618059e+00,4.890437988334697672e-02
8.361763806380638542e+00,4.883145983621303698e-02
8.371765796579657248e+00,4.875872359948319607e-02
8.381767786778677731e+00,4.868617051807033053e-02
8.391769776977698214e+00,4.861379993990880277e-02
8.401771767176716921e+00,4.854161121593741218e-02
8.411773757375737404e+00,4.846960370008224911e-02
8.421775747574757887e+00,4.839777674923999989e-02
8.431777737773776593e+00,4.832612972326107148e-02
8.441779727972797076e+00,4.825466198493288950e-02
8.451781718171817559e+00,4.818337289996348777e-02
8.461783708370836266e+00,4.811226183696500069e-02
8.471785698569856748e+00,4.804132816743730133e-02
8.481787688768877231e+00,4.797057126575186847e-02
8.491789678967895938e+00,4.789999050913561901e-02
8.501791669166916421e+00,4.782958527765492768e-02
8.511793659365936904e+00,4.775935495419973004e-02
8.521795649564955610e+00,4.768929892446777119e-02
8.531797639763976093e+00,4.761941657694881286e-02
8.541799629962996576e+00,4.754970730290921516e-02
8.551801620162015283e+00,4.748017049637632409e-02
8.561803610361035766e+00,4.741080555412314351e-02
8.571805600560056249e+00,4.734161187565305573e-02
8.581807590759074955e+00,4.727258886318470854e-02
8.591809580958095438e+00,4.720373592163683296e-02
8.601811571157115921e+00,4.713505245861335929e-02
8.611813561356134628e+00,4.706653788438852626e-02
8.621815551555155110e+00,4.699819161189201094e-02
8.631817541754175593e+00,4.693001305669442652e-02
8.641819531953194300e+00,4.686200163699257709e-02
8.651821522152214783e+00,4.679415677359502479e-02
8.661823512351235266e+00,4.672647788990775403e-02
8.671825502550253972e+00,4.665896441191977329e-02
8.681827492749274455e+00,4.659161576818895284e-02
8.691829482948294938e+00,4.652443138982793186e-02
8.701831473147313645e+00,4.645741071049009491e-02
8.711833463346334128e+00,4.639055316635556231e-02
8.721835453545354611e+00,4.632385819611746502e-02
8.731837443744373317e+00,4.625732524096812237e-02
8.741839433943393800e+00,4.619095374458539321e-02
8.751841424142414283e+00,4.612474315311911738e-02
8.761843414341432990e+00,4.605869291517764030e-02
8.771845404540453472e+00,4.599280248181435854e-02
8.781847394739473955e+00,4.592707130651447339e-02
8.791849384938492662e+00,4.586149884518175845e-02
8.801851375137513145e+00,4.579608455612535489e-02
8.811853365336533628e+00,4.573082790004679571e-02
8.821855355535552334e+00,4.566572834002702308e-02
8.831857345734572817e+00,4.560078534151341956e-02
8.841859335933593300e+00,4.553599837230712377e-02
8.851861326132612007e+00,4.547136690255023511e-02
8.861863316331632490e+00,4.540689040471315718e-02
8.871865306530652973e+00,4.534256835358208004e-02
8.881867296729671679e+00,4.527840022624652488e-02
8.891869286928692162e+00,4.521438550208682627e-02
8.901871277127712645e+00,4.515052366276196133e-02
8.911873267326733128e+00,4.508681419219719155e-02
8.921875257525751834e+00,4.502325657657198915e-02
8.931877247724772317e+00,4.495985030430783846e-02
8.941879237923792800e+00,4.489659486605632188e-02
8.951881228122811507e+00,4.483348975468717801e-02
8.961883218321831990e+00,4.477053446527638064e-02
8.971885208520852473e+00,4.470772849509441205e-02
8.981887198719871179e+00,4.464507134359454316e-02
8.991889188918891662e+00,4.458256251240115542e-02
